Time,Ws_name,Message
2024-03-15 11:39:27,Tradestation WS,"Heartbeat:20, Timestamp:2024-03-15T10:39:27Z"
2024-03-15 11:39:32,Volumetrica WS,Pong: {}
2024-03-15 11:39:32,Tradestation WS,"Heartbeat:21, Timestamp:2024-03-15T10:39:32Z"
2024-03-15 11:39:37,Volumetrica WS,Pong: {}
2024-03-15 11:39:37,Tradestation WS,"Heartbeat:22, Timestamp:2024-03-15T10:39:37Z"
2024-03-15 11:39:42,Volumetrica WS,Pong: {}
2024-03-15 11:39:42,Tradestation WS,"Heartbeat:23, Timestamp:2024-03-15T10:39:42Z"
2024-03-15 11:39:47,Volumetrica WS,Pong: {}
2024-03-15 11:39:47,Tradestation WS,"Heartbeat:24, Timestamp:2024-03-15T10:39:47Z"
2024-03-15 11:39:52,Volumetrica WS,Pong: {}
2024-03-15 11:39:52,Tradestation WS,"Heartbeat:25, Timestamp:2024-03-15T10:39:52Z"
2024-03-15 11:39:57,Volumetrica WS,Pong: {}
2024-03-15 11:39:57,Tradestation WS,"Heartbeat:26, Timestamp:2024-03-15T10:39:57Z"
2024-03-15 11:40:02,Volumetrica WS,Pong: {}
2024-03-15 11:40:02,Tradestation WS,"Heartbeat:27, Timestamp:2024-03-15T10:40:02Z"
2024-03-15 11:40:07,Volumetrica WS,Pong: {}
2024-03-15 11:40:07,Tradestation WS,"Heartbeat:28, Timestamp:2024-03-15T10:40:07Z"
2024-03-15 11:40:12,Volumetrica WS,Pong: {}
2024-03-15 11:40:12,Tradestation WS,"Heartbeat:29, Timestamp:2024-03-15T10:40:12Z"
2024-03-15 11:40:17,Tradestation WS,"Heartbeat:30, Timestamp:2024-03-15T10:40:17Z"
2024-03-15 11:40:17,Volumetrica WS,Pong: {}
2024-03-15 11:40:22,Tradestation WS,"Heartbeat:31, Timestamp:2024-03-15T10:40:22Z"
2024-03-15 11:40:22,Volumetrica WS,Pong: {}
2024-03-15 11:40:27,Tradestation WS,"Heartbeat:32, Timestamp:2024-03-15T10:40:27Z"
2024-03-15 11:40:27,Volumetrica WS,Pong: {}
2024-03-15 11:40:32,Tradestation WS,"Heartbeat:33, Timestamp:2024-03-15T10:40:32Z"
2024-03-15 11:40:32,Volumetrica WS,Pong: {}
2024-03-15 11:40:37,Tradestation WS,"Heartbeat:34, Timestamp:2024-03-15T10:40:37Z"
2024-03-15 11:40:37,Volumetrica WS,Pong: {}
2024-03-15 11:40:42,Tradestation WS,"Heartbeat:35, Timestamp:2024-03-15T10:40:42Z"
2024-03-15 11:40:42,Volumetrica WS,Pong: {}
2024-03-15 11:40:47,Tradestation WS,"Heartbeat:36, Timestamp:2024-03-15T10:40:47Z"
2024-03-15 11:40:47,Volumetrica WS,Pong: {}
2024-03-15 11:40:52,Tradestation WS,"Heartbeat:37, Timestamp:2024-03-15T10:40:52Z"
2024-03-15 11:40:52,Volumetrica WS,Pong: {}
2024-03-15 11:40:57,Tradestation WS,"Heartbeat:38, Timestamp:2024-03-15T10:40:57Z"
2024-03-15 11:40:57,Volumetrica WS,Pong: {}
2024-03-15 11:41:02,Tradestation WS,"Heartbeat:39, Timestamp:2024-03-15T10:41:02Z"
2024-03-15 11:41:02,Volumetrica WS,Pong: {}
2024-03-15 11:41:07,Tradestation WS,"Heartbeat:40, Timestamp:2024-03-15T10:41:07Z"
2024-03-15 11:41:07,Volumetrica WS,Pong: {}
2024-03-15 11:41:12,Tradestation WS,"Heartbeat:41, Timestamp:2024-03-15T10:41:12Z"
2024-03-15 11:41:12,Volumetrica WS,Pong: {}
2024-03-15 11:41:17,Tradestation WS,"Heartbeat:42, Timestamp:2024-03-15T10:41:17Z"
2024-03-15 11:41:17,Volumetrica WS,Pong: {}
2024-03-15 11:41:22,Tradestation WS,"Heartbeat:43, Timestamp:2024-03-15T10:41:22Z"
2024-03-15 11:41:22,Volumetrica WS,Pong: {}
2024-03-15 11:41:27,Tradestation WS,"Heartbeat:44, Timestamp:2024-03-15T10:41:27Z"
2024-03-15 11:41:27,Volumetrica WS,Pong: {}
2024-03-15 11:41:32,Tradestation WS,"Heartbeat:45, Timestamp:2024-03-15T10:41:32Z"
2024-03-15 11:41:32,Volumetrica WS,Pong: {}
2024-03-15 11:41:40,Volumetrica WS,Connection Opened
2024-03-15 11:41:40,Volumetrica WS,"LoginMsg: {""success"": true}"
2024-03-15 11:41:40,Volumetrica WS,Pong: {}
2024-03-15 11:41:40,Tradestation WS,StreamStatus:EndSnapshot
2024-03-15 11:41:45,Volumetrica WS,Pong: {}
2024-03-15 11:41:45,Tradestation WS,"Heartbeat:1, Timestamp:2024-03-15T10:41:46Z"
2024-03-15 11:41:50,Volumetrica WS,Pong: {}
2024-03-15 11:41:50,Tradestation WS,"Heartbeat:2, Timestamp:2024-03-15T10:41:51Z"
2024-03-15 11:41:55,Volumetrica WS,Pong: {}
2024-03-15 11:41:55,Tradestation WS,"Heartbeat:3, Timestamp:2024-03-15T10:41:56Z"
2024-03-15 11:42:00,Volumetrica WS,Pong: {}
2024-03-15 11:42:00,Tradestation WS,"Heartbeat:4, Timestamp:2024-03-15T10:42:01Z"
2024-03-15 11:42:05,Volumetrica WS,Pong: {}
2024-03-15 11:42:05,Tradestation WS,"Heartbeat:5, Timestamp:2024-03-15T10:42:06Z"
2024-03-15 11:42:10,Volumetrica WS,Pong: {}
2024-03-15 11:42:10,Tradestation WS,"Heartbeat:6, Timestamp:2024-03-15T10:42:11Z"
2024-03-15 11:42:21,Volumetrica WS,Connection Opened
2024-03-15 11:42:21,Volumetrica WS,"LoginMsg: {""success"": true}"
2024-03-15 11:42:21,Volumetrica WS,Pong: {}
2024-03-15 11:42:22,Tradestation WS,StreamStatus:EndSnapshot
2024-03-15 11:42:26,Volumetrica WS,Pong: {}
2024-03-15 11:42:27,Tradestation WS,"Heartbeat:1, Timestamp:2024-03-15T10:42:27Z"
2024-03-15 11:42:33,Volumetrica WS,Connection Opened
2024-03-15 11:42:33,Volumetrica WS,"LoginMsg: {""success"": true}"
2024-03-15 11:42:33,Volumetrica WS,Pong: {}
2024-03-15 11:42:33,Tradestation WS,StreamStatus:EndSnapshot
2024-03-15 11:42:38,Volumetrica WS,Pong: {}
2024-03-15 11:42:38,Tradestation WS,"Heartbeat:1, Timestamp:2024-03-15T10:42:39Z"
2024-03-15 11:42:44,Volumetrica WS,Connection Opened
2024-03-15 11:42:44,Volumetrica WS,"LoginMsg: {""success"": true}"
2024-03-15 11:42:44,Volumetrica WS,Pong: {}
2024-03-15 11:42:44,Tradestation WS,StreamStatus:EndSnapshot
2024-03-15 11:42:49,Volumetrica WS,Pong: {}
2024-03-15 11:42:49,Tradestation WS,"Heartbeat:1, Timestamp:2024-03-15T10:42:50Z"
2024-03-15 11:42:54,Volumetrica WS,Pong: {}
2024-03-15 11:42:54,Tradestation WS,"Heartbeat:2, Timestamp:2024-03-15T10:42:55Z"
2024-03-15 11:42:59,Volumetrica WS,Pong: {}
2024-03-15 11:42:59,Tradestation WS,"Heartbeat:3, Timestamp:2024-03-15T10:43:00Z"
2024-03-15 11:43:04,Volumetrica WS,Pong: {}
2024-03-15 11:43:04,Tradestation WS,"Heartbeat:4, Timestamp:2024-03-15T10:43:05Z"
2024-03-15 11:43:09,Volumetrica WS,Pong: {}
2024-03-15 11:43:09,Tradestation WS,"Heartbeat:5, Timestamp:2024-03-15T10:43:10Z"
2024-03-15 11:43:14,Volumetrica WS,Pong: {}
2024-03-15 11:43:14,Tradestation WS,"Heartbeat:6, Timestamp:2024-03-15T10:43:15Z"
2024-03-15 11:43:19,Volumetrica WS,Pong: {}
2024-03-15 11:43:19,Tradestation WS,"Heartbeat:7, Timestamp:2024-03-15T10:43:20Z"
2024-03-15 11:43:24,Volumetrica WS,Pong: {}
2024-03-15 11:43:24,Tradestation WS,"Heartbeat:8, Timestamp:2024-03-15T10:43:25Z"
2024-03-15 11:43:29,Volumetrica WS,Pong: {}
2024-03-15 11:43:29,Tradestation WS,"Heartbeat:9, Timestamp:2024-03-15T10:43:30Z"
2024-03-15 11:43:34,Volumetrica WS,Pong: {}
2024-03-15 11:43:34,Tradestation WS,"Heartbeat:10, Timestamp:2024-03-15T10:43:35Z"
2024-03-15 11:43:39,Volumetrica WS,Pong: {}
2024-03-15 11:43:39,Tradestation WS,"Heartbeat:11, Timestamp:2024-03-15T10:43:40Z"
2024-03-15 11:43:44,Volumetrica WS,Pong: {}
2024-03-15 11:43:44,Tradestation WS,"Heartbeat:12, Timestamp:2024-03-15T10:43:45Z"
2024-03-15 11:43:49,Volumetrica WS,Pong: {}
2024-03-15 11:43:49,Tradestation WS,"Heartbeat:13, Timestamp:2024-03-15T10:43:50Z"
2024-03-15 11:43:54,Volumetrica WS,Pong: {}
2024-03-15 11:43:54,Tradestation WS,"Heartbeat:14, Timestamp:2024-03-15T10:43:55Z"
2024-03-15 11:43:59,Volumetrica WS,Pong: {}
2024-03-15 11:43:59,Tradestation WS,"Heartbeat:15, Timestamp:2024-03-15T10:44:00Z"
2024-03-15 11:44:04,Volumetrica WS,Pong: {}
2024-03-15 11:44:04,Tradestation WS,"Heartbeat:16, Timestamp:2024-03-15T10:44:05Z"
2024-03-15 11:44:09,Volumetrica WS,Pong: {}
2024-03-15 11:44:09,Tradestation WS,"Heartbeat:17, Timestamp:2024-03-15T10:44:10Z"
2024-03-15 11:44:14,Volumetrica WS,Pong: {}
2024-03-15 11:44:14,Tradestation WS,"Heartbeat:18, Timestamp:2024-03-15T10:44:15Z"
2024-03-15 11:44:19,Volumetrica WS,Pong: {}
2024-03-15 11:44:19,Tradestation WS,"Heartbeat:19, Timestamp:2024-03-15T10:44:20Z"
2024-03-15 11:44:24,Volumetrica WS,Pong: {}
2024-03-15 11:44:24,Tradestation WS,"Heartbeat:20, Timestamp:2024-03-15T10:44:25Z"
2024-03-15 11:44:29,Volumetrica WS,Pong: {}
2024-03-15 11:44:29,Tradestation WS,"Heartbeat:21, Timestamp:2024-03-15T10:44:30Z"
2024-03-15 11:44:34,Volumetrica WS,Pong: {}
2024-03-15 11:44:34,Tradestation WS,"Heartbeat:22, Timestamp:2024-03-15T10:44:35Z"
2024-03-15 11:44:39,Volumetrica WS,Pong: {}
2024-03-15 11:44:39,Tradestation WS,"Heartbeat:23, Timestamp:2024-03-15T10:44:40Z"
2024-03-15 11:44:44,Volumetrica WS,Pong: {}
2024-03-15 11:44:44,Tradestation WS,"Heartbeat:24, Timestamp:2024-03-15T10:44:45Z"
2024-03-15 11:44:49,Volumetrica WS,Pong: {}
2024-03-15 11:44:49,Tradestation WS,"Heartbeat:25, Timestamp:2024-03-15T10:44:50Z"
2024-03-15 11:44:54,Volumetrica WS,Pong: {}
2024-03-15 11:44:54,Tradestation WS,"Heartbeat:26, Timestamp:2024-03-15T10:44:55Z"
2024-03-15 11:44:59,Volumetrica WS,Pong: {}
2024-03-15 11:44:59,Tradestation WS,"Heartbeat:27, Timestamp:2024-03-15T10:45:00Z"
2024-03-15 11:45:04,Volumetrica WS,Pong: {}
2024-03-15 11:45:04,Tradestation WS,"Heartbeat:28, Timestamp:2024-03-15T10:45:05Z"
2024-03-15 11:45:09,Volumetrica WS,Pong: {}
2024-03-15 11:45:09,Tradestation WS,"Heartbeat:29, Timestamp:2024-03-15T10:45:10Z"
2024-03-15 11:45:14,Volumetrica WS,Pong: {}
2024-03-15 11:45:14,Tradestation WS,"Heartbeat:30, Timestamp:2024-03-15T10:45:15Z"
2024-03-15 11:45:19,Volumetrica WS,Pong: {}
2024-03-15 11:45:19,Tradestation WS,"Heartbeat:31, Timestamp:2024-03-15T10:45:20Z"
2024-03-15 11:45:24,Volumetrica WS,Pong: {}
2024-03-15 11:45:24,Tradestation WS,"Heartbeat:32, Timestamp:2024-03-15T10:45:25Z"
2024-03-15 11:45:29,Volumetrica WS,Pong: {}
2024-03-15 11:45:29,Tradestation WS,"Heartbeat:33, Timestamp:2024-03-15T10:45:30Z"
2024-03-15 11:45:34,Volumetrica WS,Pong: {}
2024-03-15 11:45:34,Tradestation WS,"Heartbeat:34, Timestamp:2024-03-15T10:45:35Z"
2024-03-15 11:45:39,Volumetrica WS,Pong: {}
2024-03-15 11:45:39,Tradestation WS,"Heartbeat:35, Timestamp:2024-03-15T10:45:40Z"
2024-03-15 11:45:44,Volumetrica WS,Pong: {}
2024-03-15 11:45:44,Tradestation WS,"Heartbeat:36, Timestamp:2024-03-15T10:45:45Z"
2024-03-15 11:45:49,Volumetrica WS,Pong: {}
2024-03-15 11:45:49,Tradestation WS,"Heartbeat:37, Timestamp:2024-03-15T10:45:50Z"
2024-03-15 11:45:54,Volumetrica WS,Pong: {}
2024-03-15 11:45:54,Tradestation WS,"Heartbeat:38, Timestamp:2024-03-15T10:45:55Z"
2024-03-15 11:45:59,Volumetrica WS,Pong: {}
2024-03-15 11:45:59,Tradestation WS,"Heartbeat:39, Timestamp:2024-03-15T10:46:00Z"
2024-03-15 11:46:04,Volumetrica WS,Pong: {}
2024-03-15 11:46:04,Tradestation WS,"Heartbeat:40, Timestamp:2024-03-15T10:46:05Z"
2024-03-15 11:46:09,Volumetrica WS,Pong: {}
2024-03-15 11:46:09,Tradestation WS,"Heartbeat:41, Timestamp:2024-03-15T10:46:10Z"
2024-03-15 11:46:14,Volumetrica WS,Pong: {}
2024-03-15 11:46:14,Tradestation WS,"Heartbeat:42, Timestamp:2024-03-15T10:46:15Z"
2024-03-15 11:46:19,Volumetrica WS,Pong: {}
2024-03-15 11:46:19,Tradestation WS,"Heartbeat:43, Timestamp:2024-03-15T10:46:20Z"
2024-03-15 11:46:24,Tradestation WS,"Heartbeat:44, Timestamp:2024-03-15T10:46:25Z"
2024-03-15 11:46:24,Volumetrica WS,Pong: {}
2024-03-15 11:46:29,Tradestation WS,"Heartbeat:45, Timestamp:2024-03-15T10:46:30Z"
2024-03-15 11:46:30,Volumetrica WS,Pong: {}
2024-03-15 11:46:34,Tradestation WS,"Heartbeat:46, Timestamp:2024-03-15T10:46:35Z"
2024-03-15 11:46:35,Volumetrica WS,Pong: {}
2024-03-15 11:46:39,Tradestation WS,"Heartbeat:47, Timestamp:2024-03-15T10:46:40Z"
2024-03-15 11:46:40,Volumetrica WS,Pong: {}
2024-03-15 11:46:44,Tradestation WS,"Heartbeat:48, Timestamp:2024-03-15T10:46:45Z"
2024-03-15 11:46:45,Volumetrica WS,Pong: {}
2024-03-15 11:46:50,Volumetrica WS,Pong: {}
2024-03-15 11:46:50,Tradestation WS,"Heartbeat:49, Timestamp:2024-03-15T10:46:50Z"
2024-03-15 11:46:54,Tradestation WS,"Heartbeat:50, Timestamp:2024-03-15T10:46:55Z"
2024-03-15 11:46:55,Volumetrica WS,Pong: {}
2024-03-15 11:46:59,Tradestation WS,"Heartbeat:51, Timestamp:2024-03-15T10:47:00Z"
2024-03-15 11:47:00,Volumetrica WS,Pong: {}
2024-03-15 11:47:04,Tradestation WS,"Heartbeat:52, Timestamp:2024-03-15T10:47:05Z"
2024-03-15 11:47:05,Volumetrica WS,Pong: {}
2024-03-15 11:47:09,Tradestation WS,"Heartbeat:53, Timestamp:2024-03-15T10:47:10Z"
2024-03-15 11:47:10,Volumetrica WS,Pong: {}
2024-03-15 11:47:14,Tradestation WS,"Heartbeat:54, Timestamp:2024-03-15T10:47:15Z"
2024-03-15 11:47:15,Volumetrica WS,Pong: {}
2024-03-15 11:47:19,Tradestation WS,"Heartbeat:55, Timestamp:2024-03-15T10:47:20Z"
2024-03-15 11:47:20,Volumetrica WS,Pong: {}
2024-03-15 11:47:24,Tradestation WS,"Heartbeat:56, Timestamp:2024-03-15T10:47:25Z"
2024-03-15 11:47:25,Volumetrica WS,Pong: {}
2024-03-15 11:47:29,Tradestation WS,"Heartbeat:57, Timestamp:2024-03-15T10:47:30Z"
2024-03-15 11:47:30,Volumetrica WS,Pong: {}
2024-03-15 11:47:34,Tradestation WS,"Heartbeat:58, Timestamp:2024-03-15T10:47:35Z"
2024-03-15 11:47:35,Volumetrica WS,Pong: {}
2024-03-15 11:47:39,Tradestation WS,"Heartbeat:59, Timestamp:2024-03-15T10:47:40Z"
2024-03-15 11:47:40,Volumetrica WS,Pong: {}
2024-03-15 11:47:44,Tradestation WS,"Heartbeat:60, Timestamp:2024-03-15T10:47:45Z"
2024-03-15 11:47:45,Volumetrica WS,Pong: {}
2024-03-15 11:47:49,Tradestation WS,"Heartbeat:61, Timestamp:2024-03-15T10:47:50Z"
2024-03-15 11:47:50,Volumetrica WS,Pong: {}
2024-03-15 11:47:54,Tradestation WS,"Heartbeat:62, Timestamp:2024-03-15T10:47:55Z"
2024-03-15 11:47:55,Volumetrica WS,Pong: {}
2024-03-15 11:47:59,Tradestation WS,"Heartbeat:63, Timestamp:2024-03-15T10:48:00Z"
2024-03-15 11:48:00,Volumetrica WS,Pong: {}
2024-03-15 11:48:04,Tradestation WS,"Heartbeat:64, Timestamp:2024-03-15T10:48:05Z"
2024-03-15 11:48:05,Volumetrica WS,Pong: {}
2024-03-15 11:48:09,Tradestation WS,"Heartbeat:65, Timestamp:2024-03-15T10:48:10Z"
2024-03-15 11:48:10,Volumetrica WS,Pong: {}
2024-03-15 11:48:14,Tradestation WS,"Heartbeat:66, Timestamp:2024-03-15T10:48:15Z"
2024-03-15 11:48:15,Volumetrica WS,Pong: {}
2024-03-15 11:48:19,Tradestation WS,"Heartbeat:67, Timestamp:2024-03-15T10:48:20Z"
2024-03-15 11:48:20,Volumetrica WS,Pong: {}
2024-03-15 11:48:24,Tradestation WS,"Heartbeat:68, Timestamp:2024-03-15T10:48:25Z"
2024-03-15 11:48:25,Volumetrica WS,Pong: {}
2024-03-15 11:48:29,Tradestation WS,"Heartbeat:69, Timestamp:2024-03-15T10:48:30Z"
2024-03-15 11:48:30,Volumetrica WS,Pong: {}
2024-03-15 11:48:34,Tradestation WS,"Heartbeat:70, Timestamp:2024-03-15T10:48:35Z"
2024-03-15 11:48:35,Volumetrica WS,Pong: {}
2024-03-15 11:48:39,Tradestation WS,"Heartbeat:71, Timestamp:2024-03-15T10:48:40Z"
2024-03-15 11:48:40,Volumetrica WS,Pong: {}
2024-03-15 11:48:44,Tradestation WS,"Heartbeat:72, Timestamp:2024-03-15T10:48:45Z"
2024-03-15 11:48:45,Volumetrica WS,Pong: {}
2024-03-15 11:48:49,Tradestation WS,"Heartbeat:73, Timestamp:2024-03-15T10:48:50Z"
2024-03-15 11:48:50,Volumetrica WS,Pong: {}
2024-03-15 11:48:54,Tradestation WS,"Heartbeat:74, Timestamp:2024-03-15T10:48:55Z"
2024-03-15 11:48:55,Volumetrica WS,Pong: {}
2024-03-15 11:48:59,Tradestation WS,"Heartbeat:75, Timestamp:2024-03-15T10:49:00Z"
2024-03-15 11:49:00,Volumetrica WS,Pong: {}
2024-03-15 11:49:04,Tradestation WS,"Heartbeat:76, Timestamp:2024-03-15T10:49:05Z"
2024-03-15 11:49:05,Volumetrica WS,Pong: {}
2024-03-15 11:49:09,Tradestation WS,"Heartbeat:77, Timestamp:2024-03-15T10:49:10Z"
2024-03-15 11:49:10,Volumetrica WS,Pong: {}
2024-03-15 11:49:14,Tradestation WS,"Heartbeat:78, Timestamp:2024-03-15T10:49:15Z"
2024-03-15 11:49:15,Volumetrica WS,Pong: {}
2024-03-15 11:49:19,Tradestation WS,"Heartbeat:79, Timestamp:2024-03-15T10:49:20Z"
2024-03-15 11:49:20,Volumetrica WS,Pong: {}
2024-03-15 11:49:24,Tradestation WS,"Heartbeat:80, Timestamp:2024-03-15T10:49:25Z"
2024-03-15 11:49:25,Volumetrica WS,Pong: {}
2024-03-15 11:49:29,Tradestation WS,"Heartbeat:81, Timestamp:2024-03-15T10:49:30Z"
2024-03-15 11:49:30,Volumetrica WS,Pong: {}
2024-03-15 11:49:34,Tradestation WS,"Heartbeat:82, Timestamp:2024-03-15T10:49:35Z"
2024-03-15 11:49:35,Volumetrica WS,Pong: {}
2024-03-15 11:49:39,Tradestation WS,"Heartbeat:83, Timestamp:2024-03-15T10:49:40Z"
2024-03-15 11:49:40,Volumetrica WS,Pong: {}
2024-03-15 11:49:44,Tradestation WS,"Heartbeat:84, Timestamp:2024-03-15T10:49:45Z"
2024-03-15 11:49:45,Volumetrica WS,Pong: {}
2024-03-15 11:49:49,Tradestation WS,"Heartbeat:85, Timestamp:2024-03-15T10:49:50Z"
2024-03-15 11:49:50,Volumetrica WS,Pong: {}
2024-03-15 11:49:54,Tradestation WS,"Heartbeat:86, Timestamp:2024-03-15T10:49:55Z"
2024-03-15 11:49:55,Volumetrica WS,Pong: {}
2024-03-15 11:49:59,Tradestation WS,"Heartbeat:87, Timestamp:2024-03-15T10:50:00Z"
2024-03-15 11:50:00,Volumetrica WS,Pong: {}
2024-03-15 11:50:04,Tradestation WS,"Heartbeat:88, Timestamp:2024-03-15T10:50:05Z"
2024-03-15 11:50:05,Volumetrica WS,Pong: {}
2024-03-15 11:50:09,Tradestation WS,"Heartbeat:89, Timestamp:2024-03-15T10:50:10Z"
2024-03-15 11:50:10,Volumetrica WS,Pong: {}
2024-03-15 11:50:14,Tradestation WS,"Heartbeat:90, Timestamp:2024-03-15T10:50:15Z"
2024-03-15 11:50:15,Volumetrica WS,Pong: {}
2024-03-15 11:50:19,Tradestation WS,"Heartbeat:91, Timestamp:2024-03-15T10:50:20Z"
2024-03-15 11:50:20,Volumetrica WS,Pong: {}
2024-03-15 11:50:24,Tradestation WS,"Heartbeat:92, Timestamp:2024-03-15T10:50:25Z"
2024-03-15 11:50:25,Volumetrica WS,Pong: {}
2024-03-15 11:50:29,Tradestation WS,"Heartbeat:93, Timestamp:2024-03-15T10:50:30Z"
2024-03-15 11:50:30,Volumetrica WS,Pong: {}
2024-03-15 11:50:34,Tradestation WS,"Heartbeat:94, Timestamp:2024-03-15T10:50:35Z"
2024-03-15 11:50:35,Volumetrica WS,Pong: {}
2024-03-15 11:50:39,Tradestation WS,"Heartbeat:95, Timestamp:2024-03-15T10:50:40Z"
2024-03-15 11:50:40,Volumetrica WS,Pong: {}
2024-03-15 11:50:44,Tradestation WS,"Heartbeat:96, Timestamp:2024-03-15T10:50:45Z"
2024-03-15 11:50:45,Volumetrica WS,Pong: {}
2024-03-15 11:50:49,Tradestation WS,"Heartbeat:97, Timestamp:2024-03-15T10:50:50Z"
2024-03-15 11:50:50,Volumetrica WS,Pong: {}
2024-03-15 11:50:54,Tradestation WS,"Heartbeat:98, Timestamp:2024-03-15T10:50:55Z"
2024-03-15 11:50:55,Volumetrica WS,Pong: {}
2024-03-15 11:50:59,Tradestation WS,"Heartbeat:99, Timestamp:2024-03-15T10:51:00Z"
2024-03-15 11:51:00,Volumetrica WS,Pong: {}
2024-03-15 11:51:04,Tradestation WS,"Heartbeat:100, Timestamp:2024-03-15T10:51:05Z"
2024-03-15 11:51:05,Volumetrica WS,Pong: {}
2024-03-15 11:51:09,Tradestation WS,"Heartbeat:101, Timestamp:2024-03-15T10:51:10Z"
2024-03-15 11:51:10,Volumetrica WS,Pong: {}
2024-03-15 11:51:14,Tradestation WS,"Heartbeat:102, Timestamp:2024-03-15T10:51:15Z"
2024-03-15 11:51:15,Volumetrica WS,Pong: {}
2024-03-15 11:51:19,Tradestation WS,"Heartbeat:103, Timestamp:2024-03-15T10:51:20Z"
2024-03-15 11:51:20,Volumetrica WS,Pong: {}
2024-03-15 11:51:24,Tradestation WS,"Heartbeat:104, Timestamp:2024-03-15T10:51:25Z"
2024-03-15 11:51:25,Volumetrica WS,Pong: {}
2024-03-15 11:51:29,Tradestation WS,"Heartbeat:105, Timestamp:2024-03-15T10:51:30Z"
2024-03-15 11:51:30,Volumetrica WS,Pong: {}
2024-03-15 11:51:34,Tradestation WS,"Heartbeat:106, Timestamp:2024-03-15T10:51:35Z"
2024-03-15 11:51:35,Volumetrica WS,Pong: {}
2024-03-15 11:51:39,Tradestation WS,"Heartbeat:107, Timestamp:2024-03-15T10:51:40Z"
2024-03-15 11:51:40,Volumetrica WS,Pong: {}
2024-03-15 11:51:44,Tradestation WS,"Heartbeat:108, Timestamp:2024-03-15T10:51:45Z"
2024-03-15 11:51:45,Volumetrica WS,Pong: {}
2024-03-15 11:51:49,Tradestation WS,"Heartbeat:109, Timestamp:2024-03-15T10:51:50Z"
2024-03-15 11:51:50,Volumetrica WS,Pong: {}
2024-03-15 11:51:54,Tradestation WS,"Heartbeat:110, Timestamp:2024-03-15T10:51:55Z"
2024-03-15 11:51:55,Volumetrica WS,Pong: {}
2024-03-15 11:51:59,Tradestation WS,"Heartbeat:111, Timestamp:2024-03-15T10:52:00Z"
2024-03-15 11:52:00,Volumetrica WS,Pong: {}
2024-03-15 11:52:04,Tradestation WS,"Heartbeat:112, Timestamp:2024-03-15T10:52:05Z"
2024-03-15 11:52:05,Volumetrica WS,Pong: {}
2024-03-15 11:52:09,Tradestation WS,"Heartbeat:113, Timestamp:2024-03-15T10:52:10Z"
2024-03-15 11:52:10,Volumetrica WS,Pong: {}
2024-03-15 11:52:14,Tradestation WS,"Heartbeat:114, Timestamp:2024-03-15T10:52:15Z"
2024-03-15 11:52:15,Volumetrica WS,Pong: {}
2024-03-15 11:52:19,Tradestation WS,"Heartbeat:115, Timestamp:2024-03-15T10:52:20Z"
2024-03-15 11:52:20,Volumetrica WS,Pong: {}
2024-03-15 11:52:24,Tradestation WS,"Heartbeat:116, Timestamp:2024-03-15T10:52:25Z"
2024-03-15 11:52:25,Volumetrica WS,Pong: {}
2024-03-15 11:52:29,Tradestation WS,"Heartbeat:117, Timestamp:2024-03-15T10:52:30Z"
2024-03-15 11:52:30,Volumetrica WS,Pong: {}
2024-03-15 11:52:34,Tradestation WS,"Heartbeat:118, Timestamp:2024-03-15T10:52:35Z"
2024-03-15 11:52:35,Volumetrica WS,Pong: {}
2024-03-15 11:52:39,Tradestation WS,"Heartbeat:119, Timestamp:2024-03-15T10:52:40Z"
2024-03-15 11:52:40,Volumetrica WS,Pong: {}
2024-03-15 11:52:44,Tradestation WS,"Heartbeat:120, Timestamp:2024-03-15T10:52:45Z"
2024-03-15 11:52:45,Volumetrica WS,Pong: {}
2024-03-15 11:52:49,Tradestation WS,"Heartbeat:121, Timestamp:2024-03-15T10:52:50Z"
2024-03-15 11:52:50,Volumetrica WS,Pong: {}
2024-03-15 11:52:54,Tradestation WS,"Heartbeat:122, Timestamp:2024-03-15T10:52:55Z"
2024-03-15 11:52:55,Volumetrica WS,Pong: {}
2024-03-15 11:52:59,Tradestation WS,"Heartbeat:123, Timestamp:2024-03-15T10:53:00Z"
2024-03-15 11:53:00,Volumetrica WS,Pong: {}
2024-03-15 11:53:04,Tradestation WS,"Heartbeat:124, Timestamp:2024-03-15T10:53:05Z"
2024-03-15 11:53:05,Volumetrica WS,Pong: {}
2024-03-15 11:53:09,Tradestation WS,"Heartbeat:125, Timestamp:2024-03-15T10:53:10Z"
2024-03-15 11:53:10,Volumetrica WS,Pong: {}
2024-03-15 11:53:14,Tradestation WS,"Heartbeat:126, Timestamp:2024-03-15T10:53:15Z"
2024-03-15 11:53:15,Volumetrica WS,Pong: {}
2024-03-15 11:53:19,Tradestation WS,"Heartbeat:127, Timestamp:2024-03-15T10:53:20Z"
2024-03-15 11:53:20,Volumetrica WS,Pong: {}
2024-03-15 11:53:24,Tradestation WS,"Heartbeat:128, Timestamp:2024-03-15T10:53:25Z"
2024-03-15 11:53:25,Volumetrica WS,Pong: {}
2024-03-15 11:53:29,Tradestation WS,"Heartbeat:129, Timestamp:2024-03-15T10:53:30Z"
2024-03-15 11:53:30,Volumetrica WS,Pong: {}
2024-03-15 11:53:34,Tradestation WS,"Heartbeat:130, Timestamp:2024-03-15T10:53:35Z"
2024-03-15 11:53:35,Volumetrica WS,Pong: {}
